sig_or_ran	sig_TCP_type	database	all_prot	GS	sig_prot	hit	p-value	hit_prot_list
ran3863	pos	TSgene	14397	878	7	2	0.006571575896688895	{'TP53', 'CDKN1A'}
ran3863	pos	uniprot(tumor_suppressor)	14397	658	7	3	0.00013549669282917595	{'UBE2I', 'MEOX2', 'TP53'}
ran3863	neg	TTD	14397	464	7	1	0.01954764354408272	{'TP53'}
ran3863	neg	uniprot(oncogene)	14397	1408	7	5	5.559452618100671e-06	{'REL', 'SMAD3', 'UBE2I', 'TP53', 'CDKN1A'}
ran3864	pos	TSgene	14397	878	10	4	0.00016239204402209085	{'TP53', 'CREBBP', 'CDKN1A', 'KAT5'}
ran3864	pos	uniprot(tumor_suppressor)	14397	658	10	4	4.0864182094899835e-05	{'UBE2I', 'MEOX2', 'TP53', 'KAT5'}
ran3864	neg	TTD	14397	464	20	2	0.025222307234422946	{'TP53', 'CREBBP'}
ran3864	neg	uniprot(oncogene)	14397	1408	20	11	4.369052284353531e-08	{'REL', 'TRAF1', 'SMAD3', 'BRCA1', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3865	pos	TSgene	14397	878	17	6	3.469407578001578e-05	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3865	pos	uniprot(tumor_suppressor)	14397	658	17	6	5.252398616965054e-06	{'MEOX2', 'MTUS2', 'DAXX', 'UBE2I', 'TCF4', 'TP53'}
ran3865	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3865	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3866	pos	TSgene	14397	878	9	4	8.549183707769476e-05	{'TP53', 'BRCA1', 'CDKN1A', 'CREBBP'}
ran3866	pos	uniprot(tumor_suppressor)	14397	658	9	4	2.1231398437751177e-05	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3866	neg	TTD	14397	464	15	3	0.0010954580068114688	{'TP53', 'CREBBP', 'AR'}
ran3866	neg	uniprot(oncogene)	14397	1408	15	10	7.10599264951663e-09	{'REL', 'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3867	pos	TSgene	14397	878	7	3	0.0004144035848945416	{'TP53', 'CREBBP', 'CDKN1A'}
ran3867	pos	uniprot(tumor_suppressor)	14397	658	7	3	0.00013549669282917595	{'UBE2I', 'MEOX2', 'TP53'}
ran3867	neg	TTD	14397	464	15	3	0.0010954580068114688	{'TP53', 'ESR1', 'CREBBP'}
ran3867	neg	uniprot(oncogene)	14397	1408	15	10	7.10599264951663e-09	{'LZTS2', 'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3868	pos	TSgene	14397	878	16	4	0.0020694897865619166	{'ZBTB16', 'CREBBP', 'TP53', 'CDKN1A'}
ran3868	pos	uniprot(tumor_suppressor)	14397	658	16	7	1.695716697305559e-07	{'MEOX2', 'EGFR', 'MTUS2', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3868	neg	TTD	14397	464	15	3	0.0010954580068114688	{'TP53', 'CREBBP', 'AR'}
ran3868	neg	uniprot(oncogene)	14397	1408	15	10	7.10599264951663e-09	{'REL', 'SMAD3', 'VIM', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3869	pos	TSgene	14397	878	7	3	0.0004144035848945416	{'TP53', 'BRCA1', 'CDKN1A'}
ran3869	pos	uniprot(tumor_suppressor)	14397	658	7	4	3.821330645673832e-06	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3869	neg	TTD	14397	464	14	1	0.07304894935171836	{'TP53'}
ran3869	neg	uniprot(oncogene)	14397	1408	14	10	2.079709570000665e-09	{'REL', 'SMAD3', 'DAXX', 'UBE2I', 'RANBP9', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'RELA'}
ran3870	pos	TSgene	14397	878	16	6	2.154024543447283e-05	{'PIAS1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3870	pos	uniprot(tumor_suppressor)	14397	658	16	7	1.695716697305559e-07	{'MEOX2', 'MTUS2', 'PIAS1', 'PIN1', 'UBE2I', 'TP53', 'RELA'}
ran3870	neg	TTD	14397	464	7	1	0.01954764354408272	{'TP53'}
ran3870	neg	uniprot(oncogene)	14397	1408	7	4	0.00015761152277368043	{'SMAD3', 'TP53', 'CDKN1A', 'UBE2I'}
ran3871	pos	TSgene	14397	878	17	8	1.7465976443757944e-07	{'VIM', 'BRCA1', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'CDKN1A', 'PIN1'}
ran3871	pos	uniprot(tumor_suppressor)	14397	658	17	7	3.0748932322751637e-07	{'MEOX2', 'MTUS2', 'BRCA1', 'UBE2I', 'ESR1', 'TCF4', 'PIN1'}
ran3871	neg	TTD	14397	464	8	2	0.0016503557686066664	{'TP53', 'CREBBP'}
ran3871	neg	uniprot(oncogene)	14397	1408	8	5	2.038426529621829e-05	{'SMAD3', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3872	pos	TSgene	14397	878	21	7	1.847907891326027e-05	{'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3872	pos	uniprot(tumor_suppressor)	14397	658	21	9	8.299562725588364e-09	{'MEOX2', 'EGFR', 'MTUS2', 'BRCA1', 'TRAF2', 'UBE2I', 'ESR1', 'TP53', 'PIN1'}
ran3872	neg	TTD	14397	464	17	2	0.016153729155850453	{'TP53', 'AR'}
ran3872	neg	uniprot(oncogene)	14397	1408	17	11	2.8413853149246175e-09	{'TRAF1', 'SMAD3', 'BRCA1', 'TSG101', 'UBE2I', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A'}
ran3873	pos	TSgene	14397	878	18	7	4.683976434745225e-06	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3873	pos	uniprot(tumor_suppressor)	14397	658	18	6	8.256701422693472e-06	{'MEOX2', 'TRAF2', 'UBE2I', 'TCF4', 'TP53', 'PIN1'}
ran3873	neg	TTD	14397	464	11	3	0.00029346750870189425	{'TP53', 'CREBBP', 'AR'}
ran3873	neg	uniprot(oncogene)	14397	1408	11	6	1.9527523356050183e-05	{'UBE2I', 'FHL2', 'CREBBP', 'TP53', 'AR', 'CDKN1A'}
ran3874	pos	TSgene	14397	878	13	5	5.987966913825061e-05	{'KAT5', 'CREBBP', 'TP53', 'CDKN1A', 'PIN1'}
ran3874	pos	uniprot(tumor_suppressor)	14397	658	13	6	5.442981341140663e-07	{'MEOX2', 'KAT5', 'DAXX', 'UBE2I', 'TP53', 'PIN1'}
ran3874	neg	TTD	14397	464	10	2	0.0033700872987153644	{'TP53', 'CREBBP'}
ran3874	neg	uniprot(oncogene)	14397	1408	10	7	3.086933594014873e-07	{'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3875	pos	TSgene	14397	878	14	6	7.199886015215958e-06	{'VIM', 'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3875	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3875	neg	TTD	14397	464	18	2	0.018929582595518794	{'TP53', 'CREBBP'}
ran3875	neg	uniprot(oncogene)	14397	1408	18	10	1.2536763441298842e-07	{'REL', 'TRAF1', 'SMAD3', 'VIM', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3876	pos	TSgene	14397	878	13	5	5.987966913825061e-05	{'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3876	pos	uniprot(tumor_suppressor)	14397	658	13	4	0.0001860530279332558	{'UBE2I', 'MEOX2', 'TP53', 'PIN1'}
ran3876	neg	TTD	14397	464	6	1	0.014264514572918125	{'CREBBP'}
ran3876	neg	uniprot(oncogene)	14397	1408	6	4	4.900290123183734e-05	{'SMAD3', 'CREBBP', 'CDKN1A', 'UBE2I'}
ran3877	pos	TSgene	14397	878	16	5	0.00023847285343946186	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'CDKN1A'}
ran3877	pos	uniprot(tumor_suppressor)	14397	658	16	5	4.812686792820542e-05	{'MEOX2', 'MTUS2', 'UBE2I', 'TCF4', 'RELA'}
ran3877	neg	TTD	14397	464	22	2	0.032501535087987046	{'TP53', 'CREBBP'}
ran3877	neg	uniprot(oncogene)	14397	1408	22	14	5.866427793707555e-11	{'TRAF1', 'PIAS1', 'SMAD3', 'DAXX', 'VIM', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'RELA'}
ran3878	pos	TSgene	14397	878	7	2	0.006571575896688895	{'CREBBP', 'CDKN1A'}
ran3878	pos	uniprot(tumor_suppressor)	14397	658	7	2	0.0028968597080227263	{'UBE2I', 'MEOX2'}
ran3878	neg	TTD	14397	464	14	3	0.0008241842032266667	{'TP53', 'ESR1', 'CREBBP'}
ran3878	neg	uniprot(oncogene)	14397	1408	14	9	5.3791461742633986e-08	{'REL', 'PIAS1', 'SMAD3', 'BRCA1', 'UBE2I', 'ESR1', 'CREBBP', 'TP53', 'CDKN1A'}
ran3879	pos	TSgene	14397	878	18	7	4.683976434745225e-06	{'PIAS1', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3879	pos	uniprot(tumor_suppressor)	14397	658	18	6	8.256701422693472e-06	{'MEOX2', 'PIAS1', 'UBE2I', 'ESR1', 'TCF4', 'TP53'}
ran3879	neg	TTD	14397	464	18	5	1.4480843351714637e-05	{'MYC', 'ESR1', 'CREBBP', 'TP53', 'AR'}
ran3879	neg	uniprot(oncogene)	14397	1408	18	12	3.807753295651239e-10	{'REL', 'SMAD3', 'BRCA1', 'MYC', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3880	pos	TSgene	14397	878	10	5	8.591630135229035e-06	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3880	pos	uniprot(tumor_suppressor)	14397	658	10	4	4.0864182094899835e-05	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3880	neg	TTD	14397	464	16	4	0.0001107182555978131	{'TP53', 'ESR1', 'CREBBP', 'AR'}
ran3880	neg	uniprot(oncogene)	14397	1408	16	10	2.072015322358944e-08	{'REL', 'SMAD3', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'TP53', 'AR', 'NCOA1', 'CDKN1A'}
ran3881	pos	TSgene	14397	878	13	5	5.987966913825061e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3881	pos	uniprot(tumor_suppressor)	14397	658	13	4	0.0001860530279332558	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3881	neg	TTD	14397	464	14	3	0.0008241842032266667	{'TP53', 'CREBBP', 'AR'}
ran3881	neg	uniprot(oncogene)	14397	1408	14	10	2.079709570000665e-09	{'REL', 'SMAD3', 'PIN1', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3882	pos	TSgene	14397	878	20	6	0.00011765072292821157	{'VIM', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3882	pos	uniprot(tumor_suppressor)	14397	658	20	8	8.798435570243381e-08	{'MEOX2', 'MTUS2', 'SETDB1', 'PIN1', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3882	neg	TTD	14397	464	20	4	0.00035320695226996336	{'TP53', 'AR', 'MYC', 'CREBBP'}
ran3882	neg	uniprot(oncogene)	14397	1408	20	11	4.369052284353531e-08	{'REL', 'SMAD3', 'BRCA1', 'MYC', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A'}
ran3883	pos	TSgene	14397	878	8	4	4.000985502270903e-05	{'TP53', 'BRCA1', 'CDKN1A', 'CREBBP'}
ran3883	pos	uniprot(tumor_suppressor)	14397	658	8	4	9.80574252001356e-06	{'UBE2I', 'MEOX2', 'BRCA1', 'TP53'}
ran3883	neg	TTD	14397	464	17	3	0.0018147779142926776	{'TP53', 'CREBBP', 'AR'}
ran3883	neg	uniprot(oncogene)	14397	1408	17	12	1.1621806373859421e-10	{'REL', 'SMAD3', 'VIM', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'PIN1'}
ran3884	pos	TSgene	14397	878	14	6	7.199886015215958e-06	{'BRCA1', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3884	pos	uniprot(tumor_suppressor)	14397	658	14	6	1.0456608327098663e-06	{'MEOX2', 'BRCA1', 'TRAF2', 'UBE2I', 'ESR1', 'TP53'}
ran3884	neg	TTD	14397	464	22	3	0.004910694295554332	{'TP53', 'AR', 'CREBBP'}
ran3884	neg	uniprot(oncogene)	14397	1408	22	16	1.0237688386121912e-13	{'REL', 'TRAF1', 'PIAS1', 'KAT5', 'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A', 'RELA'}
ran3885	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'ZBTB16', 'VIM', 'CREBBP', 'CDKN1A'}
ran3885	pos	uniprot(tumor_suppressor)	14397	658	14	3	0.0029977415124010005	{'UBE2I', 'MEOX2', 'MTUS2'}
ran3885	neg	TTD	14397	464	21	4	0.0004514024461686368	{'TP53', 'AR', 'MYC', 'CREBBP'}
ran3885	neg	uniprot(oncogene)	14397	1408	21	13	4.138375596688007e-10	{'REL', 'PIAS1', 'LZTS2', 'SMAD3', 'BRCA1', 'MYC', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3886	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'ZBTB16', 'CREBBP', 'TCF4', 'CDKN1A'}
ran3886	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'TCF4', 'MEOX2', 'MTUS2'}
ran3886	neg	TTD	14397	464	14	5	2.615023090025724e-06	{'MYC', 'ESR1', 'CREBBP', 'TP53', 'AR'}
ran3886	neg	uniprot(oncogene)	14397	1408	14	10	2.079709570000665e-09	{'SMAD3', 'MYC', 'UBE2I', 'ESR1', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3887	pos	TSgene	14397	878	4	1	0.02052364757278695	{'CDKN1A'}
ran3887	pos	uniprot(tumor_suppressor)	14397	658	4	1	0.011767482797511362	{'UBE2I'}
ran3887	neg	TTD	14397	464	15	2	0.011335896981570462	{'TP53', 'CREBBP'}
ran3887	neg	uniprot(oncogene)	14397	1408	15	10	7.10599264951663e-09	{'REL', 'TRAF1', 'SMAD3', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3888	pos	TSgene	14397	878	10	4	0.00016239204402209085	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3888	pos	uniprot(tumor_suppressor)	14397	658	10	3	0.0007280116101006655	{'UBE2I', 'MEOX2', 'TP53'}
ran3888	neg	TTD	14397	464	15	2	0.011335896981570462	{'TP53', 'CREBBP'}
ran3888	neg	uniprot(oncogene)	14397	1408	15	9	1.471623999212613e-07	{'REL', 'KAT5', 'SMAD3', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'RELA'}
ran3889	pos	TSgene	14397	878	14	4	0.0010505723717795423	{'TP53', 'BRCA1', 'CDKN1A', 'CREBBP'}
ran3889	pos	uniprot(tumor_suppressor)	14397	658	14	6	1.0456608327098663e-06	{'MEOX2', 'MTUS2', 'EGFR', 'BRCA1', 'UBE2I', 'TP53'}
ran3889	neg	TTD	14397	464	9	2	0.0024165472530489267	{'TP53', 'CREBBP'}
ran3889	neg	uniprot(oncogene)	14397	1408	9	6	2.5437999178141017e-06	{'REL', 'SMAD3', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3890	pos	TSgene	14397	878	8	3	0.0007887973147813148	{'TP53', 'CREBBP', 'CDKN1A'}
ran3890	pos	uniprot(tumor_suppressor)	14397	658	8	3	0.000261187643145583	{'UBE2I', 'MEOX2', 'TP53'}
ran3890	neg	TTD	14397	464	11	2	0.004523819719885822	{'TP53', 'CREBBP'}
ran3890	neg	uniprot(oncogene)	14397	1408	11	7	1.03420581005908e-06	{'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'TP53', 'NCOA1', 'CDKN1A'}
ran3891	pos	TSgene	14397	878	9	3	0.0013514416969124471	{'TP53', 'CREBBP', 'CDKN1A'}
ran3891	pos	uniprot(tumor_suppressor)	14397	658	9	4	2.1231398437751177e-05	{'UBE2I', 'MEOX2', 'TP53', 'RELA'}
ran3891	neg	TTD	14397	464	18	3	0.00227446195616126	{'TP53', 'CREBBP', 'AR'}
ran3891	neg	uniprot(oncogene)	14397	1408	18	13	1.446526918765208e-11	{'TRAF1', 'SMAD3', 'VIM', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'TP53', 'AR', 'NCOA1', 'CDKN1A', 'PIN1'}
ran3892	pos	TSgene	14397	878	27	8	1.933176479387337e-05	{'PIAS1', 'TSG101', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'IKZF3', 'CDKN1A'}
ran3892	pos	uniprot(tumor_suppressor)	14397	658	27	10	1.1165299076281429e-08	{'MEOX2', 'MTUS2', 'PIAS1', 'LZTS2', 'SETDB1', 'TRAF2', 'UBE2I', 'TCF4', 'TP53', 'RELA'}
ran3892	neg	TTD	14397	464	11	2	0.004523819719885822	{'CREBBP', 'AR'}
ran3892	neg	uniprot(oncogene)	14397	1408	11	8	3.6626190399533504e-08	{'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'AR', 'CDKN1A', 'RELA'}
ran3893	pos	TSgene	14397	878	24	9	6.050700703236107e-07	{'VIM', 'SMAD4', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3893	pos	uniprot(tumor_suppressor)	14397	658	24	11	1.228164034677444e-10	{'MEOX2', 'MTUS2', 'LZTS2', 'PIN1', 'SMAD4', 'UBE2I', 'ESR1', 'TCF4', 'GRB2', 'TP53', 'RELA'}
ran3893	neg	TTD	14397	464	19	4	0.0002720598554973574	{'ESR1', 'TP53', 'AR', 'CREBBP'}
ran3893	neg	uniprot(oncogene)	14397	1408	19	14	1.773085789522669e-12	{'REL', 'KAT5', 'SMAD3', 'DAXX', 'PIN1', 'BRCA1', 'UBE2I', 'FHL2', 'ESR1', 'CREBBP', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3894	pos	TSgene	14397	878	14	5	9.938950648043422e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3894	pos	uniprot(tumor_suppressor)	14397	658	14	5	1.9524567288258006e-05	{'MEOX2', 'EGFR', 'BRCA1', 'UBE2I', 'TP53'}
ran3894	neg	TTD	14397	464	7	2	0.0010566921447846844	{'CREBBP', 'AR'}
ran3894	neg	uniprot(oncogene)	14397	1408	7	5	5.559452618100671e-06	{'SMAD3', 'UBE2I', 'CREBBP', 'AR', 'CDKN1A'}
ran3895	pos	TSgene	14397	878	18	5	0.0004975416651057058	{'VIM', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3895	pos	uniprot(tumor_suppressor)	14397	658	18	5	0.00010314106243541865	{'MEOX2', 'MTUS2', 'TRAF2', 'UBE2I', 'TP53'}
ran3895	neg	TTD	14397	464	8	1	0.025513406137052844	{'CREBBP'}
ran3895	neg	uniprot(oncogene)	14397	1408	8	5	2.038426529621829e-05	{'SMAD3', 'UBE2I', 'CREBBP', 'CDKN1A', 'RELA'}
ran3896	pos	TSgene	14397	878	19	5	0.0006899291106404128	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3896	pos	uniprot(tumor_suppressor)	14397	658	19	6	1.2559128808338466e-05	{'MEOX2', 'MTUS2', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3896	neg	TTD	14397	464	14	3	0.0008241842032266667	{'TP53', 'CREBBP', 'AR'}
ran3896	neg	uniprot(oncogene)	14397	1408	14	10	2.079709570000665e-09	{'REL', 'SMAD3', 'PIN1', 'UBE2I', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3897	pos	TSgene	14397	878	14	7	4.004823911445899e-07	{'BRCA1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3897	pos	uniprot(tumor_suppressor)	14397	658	14	7	4.293543557139581e-08	{'MEOX2', 'EGFR', 'BRCA1', 'UBE2I', 'TCF4', 'TP53', 'PIN1'}
ran3897	neg	TTD	14397	464	12	2	0.005888749849534875	{'TP53', 'CREBBP'}
ran3897	neg	uniprot(oncogene)	14397	1408	12	7	2.8352024652232947e-06	{'REL', 'TRAF1', 'SMAD3', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3898	pos	TSgene	14397	878	23	9	3.733143735494403e-07	{'PIAS1', 'BRCA1', 'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'IKZF3', 'CDKN1A'}
ran3898	pos	uniprot(tumor_suppressor)	14397	658	23	12	2.5341064106132805e-12	{'MEOX2', 'EGFR', 'MTUS2', 'PIAS1', 'LZTS2', 'TRAF2', 'BRCA1', 'UBE2I', 'ESR1', 'TCF4', 'TP53', 'EP300'}
ran3898	neg	TTD	14397	464	24	3	0.00678050689995854	{'TP53', 'AR', 'CREBBP'}
ran3898	neg	uniprot(oncogene)	14397	1408	24	12	6.310246359304098e-08	{'REL', 'PIAS1', 'SMAD3', 'BRCA1', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'AR', 'CDKN1A', 'RELA'}
ran3899	pos	TSgene	14397	878	19	6	8.070219974446874e-05	{'PIAS1', 'VIM', 'BRCA1', 'CREBBP', 'TP53', 'CDKN1A'}
ran3899	pos	uniprot(tumor_suppressor)	14397	658	19	6	1.2559128808338466e-05	{'MEOX2', 'PIAS1', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
ran3899	neg	TTD	14397	464	15	2	0.011335896981570462	{'TP53', 'CREBBP'}
ran3899	neg	uniprot(oncogene)	14397	1408	15	10	7.10599264951663e-09	{'REL', 'LZTS2', 'SMAD3', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3900	pos	TSgene	14397	878	13	4	0.0007108642055867791	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3900	pos	uniprot(tumor_suppressor)	14397	658	13	3	0.0022208350343323	{'UBE2I', 'MEOX2', 'TP53'}
ran3900	neg	TTD	14397	464	28	3	0.011808728532540337	{'TP53', 'EGFR', 'CREBBP'}
ran3900	neg	uniprot(oncogene)	14397	1408	28	17	3.051513154186436e-12	{'REL', 'TRAF1', 'EGFR', 'KAT5', 'SMAD3', 'DAXX', 'VIM', 'BRCA1', 'PIN1', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A', 'RELA'}
ran3901	pos	TSgene	14397	878	14	6	7.199886015215958e-06	{'VIM', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3901	pos	uniprot(tumor_suppressor)	14397	658	14	4	0.00027856883940931076	{'UBE2I', 'MEOX2', 'TP53', 'TCF4'}
ran3901	neg	TTD	14397	464	12	1	0.05525313199659399	{'CREBBP'}
ran3901	neg	uniprot(oncogene)	14397	1408	12	8	1.3370748245286992e-07	{'REL', 'SMAD3', 'JUN', 'UBE2I', 'FHL2', 'CREBBP', 'CDKN1A', 'RELA'}
ran3902	pos	TSgene	14397	878	16	4	0.0020694897865619166	{'ZBTB16', 'CREBBP', 'CDKN1A', 'TP53'}
ran3902	pos	uniprot(tumor_suppressor)	14397	658	16	5	4.812686792820542e-05	{'MEOX2', 'MTUS2', 'UBE2I', 'TP53', 'RELA'}
ran3902	neg	TTD	14397	464	7	2	0.0010566921447846844	{'TP53', 'CREBBP'}
ran3902	neg	uniprot(oncogene)	14397	1408	7	5	5.559452618100671e-06	{'SMAD3', 'UBE2I', 'CREBBP', 'TP53', 'CDKN1A'}
ran3903	pos	TSgene	14397	878	18	6	5.379141172521166e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A', 'PIN1'}
ran3903	pos	uniprot(tumor_suppressor)	14397	658	18	7	5.313513503620652e-07	{'MEOX2', 'MTUS2', 'LZTS2', 'BRCA1', 'UBE2I', 'TP53', 'PIN1'}
ran3903	neg	TTD	14397	464	12	2	0.005888749849534875	{'TP53', 'CREBBP'}
ran3903	neg	uniprot(oncogene)	14397	1408	12	7	2.8352024652232947e-06	{'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3904	pos	TSgene	14397	878	21	6	0.00016723654492798077	{'ESR1', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3904	pos	uniprot(tumor_suppressor)	14397	658	21	9	8.299562725588364e-09	{'MEOX2', 'MTUS2', 'DAXX', 'TRAF2', 'UBE2I', 'ESR1', 'TCF4', 'TP53', 'RELA'}
ran3904	neg	TTD	14397	464	17	3	0.0018147779142926776	{'TP53', 'CREBBP', 'AR'}
ran3904	neg	uniprot(oncogene)	14397	1408	17	11	2.8413853149246175e-09	{'PIAS1', 'SMAD3', 'UBE2I', 'FHL2', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'NCOA1', 'CDKN1A'}
ran3905	pos	TSgene	14397	878	19	5	0.0006899291106404128	{'PIAS1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3905	pos	uniprot(tumor_suppressor)	14397	658	19	8	5.0430981512427994e-08	{'MEOX2', 'MTUS2', 'PIAS1', 'DAXX', 'TRAF2', 'UBE2I', 'TP53', 'RELA'}
ran3905	neg	TTD	14397	464	27	4	0.0015270967923610712	{'TP53', 'AR', 'MYC', 'CREBBP'}
ran3905	neg	uniprot(oncogene)	14397	1408	27	14	3.7208665901697463e-09	{'REL', 'TRAF1', 'LZTS2', 'SMAD3', 'KAT5', 'BRCA1', 'MYC', 'UBE2I', 'CREBBP', 'TCF4', 'ZBTB16', 'TP53', 'AR', 'CDKN1A'}
ran3906	pos	TSgene	14397	878	14	5	9.938950648043422e-05	{'BRCA1', 'CREBBP', 'ZBTB16', 'TP53', 'CDKN1A'}
ran3906	pos	uniprot(tumor_suppressor)	14397	658	14	5	1.9524567288258006e-05	{'MEOX2', 'BRCA1', 'UBE2I', 'TP53', 'RELA'}
